Height:340 SmoothPos:45.39% OrigPos:44.79811
1.000000000000000000e+00 0.000000000000000000e+00
9.777215539758867813e-01 1.050249999999999968e-02
9.561894520668433595e-01 2.020539999999999836e-02
9.353546304317732485e-01 2.914339999999999986e-02
9.151682230676485563e-01 3.735170000000000157e-02
8.955813639714415020e-01 4.486590000000000023e-02
8.765449893020554883e-01 5.172159999999999952e-02
8.580102330564625124e-01 5.795499999999999957e-02
8.399281303126006071e-01 6.360230000000000050e-02
8.222498150674419914e-01 6.870010000000000006e-02
8.049263223989241434e-01 7.328500000000000292e-02
7.879086873849849848e-01 7.739400000000000446e-02
7.711479451035623267e-01 8.106410000000000005e-02
7.545952295516282771e-01 8.433269999999999655e-02
7.382016747261552769e-01 8.723690000000000611e-02
7.219182167860462851e-01 8.981409999999999394e-02
7.056958908092394456e-01 9.210179999999999756e-02
6.894858307927067553e-01 9.413749999999999896e-02
6.732391707334203224e-01 9.595829999999999638e-02
6.569069457093180686e-01 9.760180000000000244e-02
6.404415756648202951e-01 9.910299999999999665e-02
6.238287173399290619e-01 1.004773000000000055e-01
6.070870664321590393e-01 1.017239000000000060e-01
5.902370002626107226e-01 1.028422999999999976e-01
5.732984015572124559e-01 1.038316999999999990e-01
5.562916476370648455e-01 1.046916999999999986e-01
5.392368190661653848e-01 1.054216000000000042e-01
5.221541942465799391e-01 1.060207999999999984e-01
5.050637548232715934e-01 1.064887999999999946e-01
4.879858781173407878e-01 1.068250000000000033e-01
4.709406446927847378e-01 1.070287999999999934e-01
4.539482340326352894e-01 1.070998999999999979e-01
4.366161037723086391e-01 1.070376999999999995e-01
4.193794282614030644e-01 1.068418000000000007e-01
4.022587778970868611e-01 1.065117000000000008e-01
3.852750270725454063e-01 1.060470000000000024e-01
3.684486448529412650e-01 1.054472000000000048e-01
3.518004042994540836e-01 1.047117000000000048e-01
3.353508758092522135e-01 1.038400000000000017e-01
3.191208324435153010e-01 1.028315999999999952e-01
3.031302366073772014e-01 1.016867000000000049e-01
2.873968214018448042e-01 1.004083000000000059e-01
2.719374079398735322e-01 9.899929999999999841e-02
2.567692226624417318e-01 9.746299999999999408e-02
2.419089853504989007e-01 9.580239999999999589e-02
2.273738211130176268e-01 9.402040000000000397e-02
2.131808550589704698e-01 9.212019999999999931e-02
1.993468069693069833e-01 9.010469999999999591e-02
1.858889032850055134e-01 8.797699999999999965e-02
1.728239651190213444e-01 8.573989999999999390e-02
1.601691175803270362e-01 8.339660000000000128e-02
1.479413844458894456e-01 8.094980000000000231e-02
1.361575868286638291e-01 7.840270000000000572e-02
