modified_pos_80
1.000000 0.000000
0.991966 0.014563
0.984383 0.028016
0.977220 0.040448
0.970446 0.051940
0.964031 0.062567
0.957944 0.072396
0.952156 0.081494
0.946635 0.089919
0.941352 0.097730
0.936275 0.104981
0.931376 0.111720
0.926622 0.117996
0.921984 0.123852
0.917431 0.129327
0.912933 0.134456
0.908459 0.139273
0.903979 0.143806
0.899463 0.148081
0.894881 0.152122
0.890201 0.155952
0.885414 0.159581
0.880525 0.163012
0.875542 0.166259
0.870472 0.169334
0.865323 0.172240
0.860102 0.174971
0.854815 0.177520
0.849472 0.179881
0.844078 0.182049
0.838641 0.184013
0.833169 0.185768
0.827668 0.187302
0.822147 0.188607
0.816612 0.189670
0.811071 0.190480
0.805531 0.191022
0.800000 0.191280
0.766356 0.191236
0.732853 0.190870
0.699537 0.190157
0.666460 0.189074
0.633676 0.187595
0.601240 0.185700
0.569204 0.183372
0.537622 0.180619
0.506549 0.177453
0.476037 0.173889
0.446141 0.169946
0.416915 0.165645
0.388411 0.161007
0.360685 0.156061
0.333789 0.150831
0.307778 0.145349
0.282705 0.139643
0.258623 0.133744
0.235588 0.127683
0.213651 0.121492
0.192868 0.115200
0.173291 0.108841
0.154930 0.102427
0.137761 0.095963
0.121752 0.089463
0.106877 0.082954
0.093105 0.076461
0.080408 0.070010
0.068757 0.063623
0.058122 0.057326
0.048476 0.051139
0.039789 0.045086
0.032033 0.039189
0.025177 0.033468
0.019194 0.027948
0.014055 0.022644
0.009730 0.017584
0.006192 0.012781
0.003409 0.008242
0.001355 0.004021
0.000000 0.000000
0.001355 -0.004021
0.003409 -0.008242
0.006192 -0.012781
0.009730 -0.017584
0.014055 -0.022644
0.019194 -0.027948
0.025177 -0.033468
0.032033 -0.039189
0.039789 -0.045086
0.048476 -0.051139
0.058122 -0.057326
0.068757 -0.063623
0.080408 -0.070010
0.093105 -0.076461
0.106877 -0.082954
0.121752 -0.089463
0.137761 -0.095963
0.154930 -0.102427
0.173291 -0.108841
0.192868 -0.115200
0.213651 -0.121492
0.235588 -0.127683
0.258623 -0.133744
0.282705 -0.139643
0.307778 -0.145349
0.333789 -0.150831
0.360685 -0.156061
0.388411 -0.161007
0.416915 -0.165645
0.446141 -0.169946
0.476037 -0.173889
0.506549 -0.177453
0.537622 -0.180619
0.569204 -0.183372
0.601240 -0.185700
0.633676 -0.187595
0.666460 -0.189074
0.699537 -0.190157
0.732853 -0.190870
0.766356 -0.191236
0.800000 -0.191280
0.805531 -0.191022
0.811071 -0.190480
0.816612 -0.189670
0.822147 -0.188607
0.827668 -0.187302
0.833169 -0.185768
0.838641 -0.184013
0.844078 -0.182049
0.849472 -0.179881
0.854815 -0.177520
0.860102 -0.174971
0.865323 -0.172240
0.870472 -0.169334
0.875542 -0.166259
0.880525 -0.163012
0.885414 -0.159581
0.890201 -0.155952
0.894881 -0.152122
0.899463 -0.148081
0.903979 -0.143806
0.908459 -0.139273
0.912933 -0.134456
0.917431 -0.129327
0.921984 -0.123852
0.926622 -0.117996
0.931376 -0.111720
0.936275 -0.104981
0.941352 -0.097730
0.946635 -0.089919
0.952156 -0.081494
0.957944 -0.072396
0.964031 -0.062567
0.970446 -0.051940
0.977220 -0.040448
0.984383 -0.028016
0.991966 -0.014563
1.000000 0.000000
