Yokudo-5
 1.0000000     0.0000000
 0.9870885     0.0050586
 0.9729696     0.0096652
 0.9577357     0.0138408
 0.9414794     0.0176086
 0.9242933     0.0209908
 0.9062697     0.0240104
 0.8875013     0.0266904
 0.8680805     0.0290536
 0.8480998     0.0311231
 0.8276517     0.0329217
 0.8068288     0.0344724
 0.7857235     0.0357980
 0.7644284     0.0369213
 0.7430359     0.0378651
 0.7216386     0.0386521
 0.7003289     0.0393050
 0.6791994     0.0398464
 0.6583427     0.0402990
 0.6378511     0.0406851
 0.6178148     0.0410277
 0.5982688     0.0413405
 0.5791929     0.0416251
 0.5605647     0.0418809
 0.5423616     0.0421077
 0.5245611     0.0423052
 0.5071407     0.0424731
 0.4900778     0.0426111
 0.4733500     0.0427188
 0.4569346     0.0427959
 0.4408092     0.0428421
 0.4249513     0.0428570
 0.4093383     0.0428402
 0.3939476     0.0427913
 0.3787569     0.0427098
 0.3637435     0.0425955
 0.3488849     0.0424479
 0.3341587     0.0422665
 0.3195422     0.0420511
 0.3050130     0.0418012
 0.2905568     0.0415164
 0.2761922     0.0411957
 0.2619463     0.0408372
 0.2478459     0.0404392
 0.2339180     0.0400000
 0.2201896     0.0395180
 0.2066876     0.0389912
 0.1934390     0.0384181
 0.1804706     0.0377970
 0.1678094     0.0371261
 0.1554825     0.0364037
 0.1435166     0.0356282
 0.1319389     0.0347979
 0.1207761     0.0339112
 0.1100553     0.0329664
 0.0998034     0.0319619
 0.0900473     0.0308960
 0.0808140     0.0297672
 0.0721305     0.0285739
 0.0640227     0.0273145
 0.0564951     0.0259912
 0.0495309     0.0246111
 0.0431122     0.0231822
 0.0372210     0.0217122
 0.0318394     0.0202089
 0.0269497     0.0186799
 0.0225339     0.0171332
 0.0185741     0.0155764
 0.0150524     0.0140172
 0.0119511     0.0124635
 0.0092521     0.0109228
 0.0069376     0.0094033
 0.0049897     0.0079117
 0.0033906     0.0064583
 0.0021223     0.0050448
 0.0011670     0.0036914
 0.0005067     0.0023837
 0.0001237     0.0011600
 0.0000000     0.0000000
 0.0001237    -0.0011600
 0.0005067    -0.0023837
 0.0011670    -0.0036914
 0.0021223    -0.0050448
 0.0033906    -0.0064583
 0.0049897    -0.0079117
 0.0069376    -0.0094033
 0.0092521    -0.0109228
 0.0119511    -0.0124635
 0.0150524    -0.0140172
 0.0185741    -0.0155764
 0.0225339    -0.0171332
 0.0269497    -0.0186799
 0.0318394    -0.0202089
 0.0372210    -0.0217122
 0.0431122    -0.0231822
 0.0495309    -0.0246111
 0.0564951    -0.0259912
 0.0640227    -0.0273145
 0.0721305    -0.0285739
 0.0808140    -0.0297672
 0.0900473    -0.0308960
 0.0998034    -0.0319619
 0.1100553    -0.0329664
 0.1207761    -0.0339112
 0.1319389    -0.0347979
 0.1435166    -0.0356282
 0.1554825    -0.0364037
 0.1678094    -0.0371261
 0.1804706    -0.0377970
 0.1934390    -0.0384181
 0.2066876    -0.0389912
 0.2201896    -0.0395180
 0.2339180    -0.0400000
 0.2478459    -0.0404392
 0.2619463    -0.0408372
 0.2761922    -0.0411957
 0.2905568    -0.0415164
 0.3050130    -0.0418012
 0.3195422    -0.0420511
 0.3341587    -0.0422665
 0.3488849    -0.0424479
 0.3637435    -0.0425955
 0.3787569    -0.0427098
 0.3939476    -0.0427913
 0.4093383    -0.0428402
 0.4249513    -0.0428570
 0.4408092    -0.0428421
 0.4569346    -0.0427959
 0.4733500    -0.0427188
 0.4900778    -0.0426111
 0.5071407    -0.0424731
 0.5245611    -0.0423052
 0.5423616    -0.0421077
 0.5605647    -0.0418809
 0.5791929    -0.0416251
 0.5982688    -0.0413405
 0.6178148    -0.0410277
 0.6378511    -0.0406851
 0.6583427    -0.0402990
 0.6791994    -0.0398464
 0.7003289    -0.0393050
 0.7216386    -0.0386521
 0.7430359    -0.0378651
 0.7644284    -0.0369213
 0.7857235    -0.0357980
 0.8068288    -0.0344724
 0.8276517    -0.0329217
 0.8480998    -0.0311231
 0.8680805    -0.0290536
 0.8875013    -0.0266904
 0.9062697    -0.0240104
 0.9242933    -0.0209908
 0.9414794    -0.0176086
 0.9577357    -0.0138408
 0.9729696    -0.0096652
 0.9870885    -0.0050586
 1.0000000     0.0000000
