Spline Foil-2
 1.0000000     0.0000000
 0.9821423     0.0068401
 0.9650552     0.0134704
 0.9486600     0.0198893
 0.9328782     0.0260952
 0.9176311     0.0320866
 0.9028402     0.0378618
 0.8884267     0.0434193
 0.8743120     0.0487574
 0.8604176     0.0538746
 0.8466648     0.0587693
 0.8329750     0.0634398
 0.8192695     0.0678847
 0.8054698     0.0721022
 0.7914972     0.0760908
 0.7772731     0.0798490
 0.7627188     0.0833751
 0.7477558     0.0866675
 0.7323054     0.0897246
 0.7162890     0.0925449
 0.6996310     0.0951269
 0.6823245     0.0974726
 0.6644319     0.0995873
 0.6460181     0.1014765
 0.6271484     0.1031459
 0.6078878     0.1046009
 0.5883016     0.1058471
 0.5684548     0.1068899
 0.5484126     0.1077349
 0.5282402     0.1083876
 0.5080025     0.1088536
 0.4877649     0.1091384
 0.4675925     0.1092475
 0.4475503     0.1091863
 0.4277035     0.1089606
 0.4081172     0.1085757
 0.3888567     0.1080373
 0.3699870     0.1073507
 0.3515732     0.1065217
 0.3336806     0.1055556
 0.3163614     0.1044577
 0.2996176     0.1032325
 0.2834379     0.1018841
 0.2678115     0.1004165
 0.2527273     0.0988339
 0.2381743     0.0971405
 0.2241415     0.0953402
 0.2106179     0.0934373
 0.1975925     0.0914359
 0.1850543     0.0893401
 0.1729923     0.0871540
 0.1613955     0.0848817
 0.1502529     0.0825274
 0.1395535     0.0800952
 0.1292862     0.0775892
 0.1194401     0.0750135
 0.1100042     0.0723722
 0.1009674     0.0696695
 0.0923188     0.0669095
 0.0840476     0.0640962
 0.0761493     0.0612312
 0.0686257     0.0583140
 0.0614788     0.0553438
 0.0547105     0.0523199
 0.0483230     0.0492414
 0.0423182     0.0461077
 0.0366982     0.0429180
 0.0314649     0.0396715
 0.0266204     0.0363675
 0.0221666     0.0330052
 0.0181056     0.0295840
 0.0144395     0.0261030
 0.0111701     0.0225615
 0.0082996     0.0189587
 0.0058299     0.0152940
 0.0037631     0.0115665
 0.0021012     0.0077755
 0.0008461     0.0039202
 0.0000000     0.0000000
 0.0008461    -0.0039202
 0.0021012    -0.0077755
 0.0037631    -0.0115665
 0.0058299    -0.0152940
 0.0082996    -0.0189587
 0.0111701    -0.0225615
 0.0144395    -0.0261030
 0.0181056    -0.0295840
 0.0221666    -0.0330052
 0.0266204    -0.0363675
 0.0314649    -0.0396715
 0.0366982    -0.0429180
 0.0423182    -0.0461077
 0.0483230    -0.0492414
 0.0547105    -0.0523199
 0.0614788    -0.0553438
 0.0686257    -0.0583140
 0.0761493    -0.0612312
 0.0840476    -0.0640962
 0.0923188    -0.0669095
 0.1009674    -0.0696695
 0.1100042    -0.0723722
 0.1194401    -0.0750135
 0.1292862    -0.0775892
 0.1395535    -0.0800952
 0.1502529    -0.0825274
 0.1613955    -0.0848817
 0.1729923    -0.0871540
 0.1850543    -0.0893401
 0.1975925    -0.0914359
 0.2106179    -0.0934373
 0.2241415    -0.0953402
 0.2381743    -0.0971405
 0.2527273    -0.0988339
 0.2678115    -0.1004165
 0.2834379    -0.1018841
 0.2996176    -0.1032325
 0.3163614    -0.1044577
 0.3336806    -0.1055556
 0.3515732    -0.1065217
 0.3699870    -0.1073507
 0.3888567    -0.1080373
 0.4081172    -0.1085757
 0.4277035    -0.1089606
 0.4475503    -0.1091863
 0.4675925    -0.1092475
 0.4877649    -0.1091384
 0.5080025    -0.1088536
 0.5282402    -0.1083876
 0.5484126    -0.1077349
 0.5684548    -0.1068899
 0.5883016    -0.1058471
 0.6078878    -0.1046009
 0.6271484    -0.1031459
 0.6460181    -0.1014765
 0.6644319    -0.0995873
 0.6823245    -0.0974726
 0.6996310    -0.0951269
 0.7162890    -0.0925449
 0.7323054    -0.0897246
 0.7477558    -0.0866675
 0.7627188    -0.0833751
 0.7772731    -0.0798490
 0.7914972    -0.0760908
 0.8054698    -0.0721022
 0.8192695    -0.0678847
 0.8329750    -0.0634398
 0.8466648    -0.0587693
 0.8604176    -0.0538746
 0.8743120    -0.0487574
 0.8884267    -0.0434193
 0.9028402    -0.0378618
 0.9176311    -0.0320866
 0.9328782    -0.0260952
 0.9486600    -0.0198893
 0.9650552    -0.0134704
 0.9821423    -0.0068401
 1.0000000     0.0000000
