Yokudo-2
 1.0000000     0.0000000
 0.9876724     0.0064758
 0.9740455     0.0122888
 0.9592169     0.0174730
 0.9432844     0.0220649
 0.9263457     0.0261003
 0.9084985     0.0296155
 0.8898407     0.0326471
 0.8704698     0.0352312
 0.8504836     0.0374045
 0.8299799     0.0392032
 0.8090564     0.0406637
 0.7878108     0.0418222
 0.7663409     0.0427150
 0.7447443     0.0433782
 0.7231189     0.0438479
 0.7015622     0.0441603
 0.6801722     0.0443514
 0.6590464     0.0444571
 0.6382827     0.0445133
 0.6179762     0.0445560
 0.5981651     0.0446051
 0.5788302     0.0446604
 0.5599500     0.0447189
 0.5415029     0.0447782
 0.5234673     0.0448354
 0.5058216     0.0448881
 0.4885443     0.0449336
 0.4716137     0.0449692
 0.4550083     0.0449922
 0.4387065     0.0450000
 0.4226867     0.0449898
 0.4069273     0.0449589
 0.3914068     0.0449045
 0.3761036     0.0448239
 0.3609960     0.0447142
 0.3460626     0.0445728
 0.3312817     0.0443967
 0.3166318     0.0441831
 0.3020912     0.0439293
 0.2876462     0.0436327
 0.2733141     0.0432916
 0.2591202     0.0429049
 0.2450896     0.0424716
 0.2312474     0.0419904
 0.2176189     0.0414602
 0.2042292     0.0408798
 0.1911035     0.0402482
 0.1782669     0.0395642
 0.1657447     0.0388266
 0.1535619     0.0380344
 0.1417439     0.0371865
 0.1303156     0.0362818
 0.1193024     0.0353191
 0.1087294     0.0342974
 0.0986217     0.0332156
 0.0890045     0.0320726
 0.0799030     0.0308675
 0.0713424     0.0295991
 0.0633470     0.0282665
 0.0559206     0.0268723
 0.0490469     0.0254238
 0.0427087     0.0239288
 0.0368885     0.0223951
 0.0315691     0.0208305
 0.0267333     0.0192425
 0.0223636     0.0176391
 0.0184430     0.0160279
 0.0149539     0.0144166
 0.0118792     0.0128130
 0.0092016     0.0112248
 0.0069038     0.0096599
 0.0049684     0.0081252
 0.0033782     0.0066305
 0.0021160     0.0051789
 0.0011643     0.0037876
 0.0005059     0.0024474
 0.0001236     0.0011895
 0.0000000     0.0000000
 0.0001236    -0.0011895
 0.0005059    -0.0024474
 0.0011643    -0.0037876
 0.0021160    -0.0051789
 0.0033782    -0.0066305
 0.0049684    -0.0081252
 0.0069038    -0.0096599
 0.0092016    -0.0112248
 0.0118792    -0.0128130
 0.0149539    -0.0144166
 0.0184430    -0.0160279
 0.0223636    -0.0176391
 0.0267333    -0.0192425
 0.0315691    -0.0208305
 0.0368885    -0.0223951
 0.0427087    -0.0239288
 0.0490469    -0.0254238
 0.0559206    -0.0268723
 0.0633470    -0.0282665
 0.0713424    -0.0295991
 0.0799030    -0.0308675
 0.0890045    -0.0320726
 0.0986217    -0.0332156
 0.1087294    -0.0342974
 0.1193024    -0.0353191
 0.1303156    -0.0362818
 0.1417439    -0.0371865
 0.1535619    -0.0380344
 0.1657447    -0.0388266
 0.1782669    -0.0395642
 0.1911035    -0.0402482
 0.2042292    -0.0408798
 0.2176189    -0.0414602
 0.2312474    -0.0419904
 0.2450896    -0.0424716
 0.2591202    -0.0429049
 0.2733141    -0.0432916
 0.2876462    -0.0436327
 0.3020912    -0.0439293
 0.3166318    -0.0441831
 0.3312817    -0.0443967
 0.3460626    -0.0445728
 0.3609960    -0.0447142
 0.3761036    -0.0448239
 0.3914068    -0.0449045
 0.4069273    -0.0449589
 0.4226867    -0.0449898
 0.4387065    -0.0450000
 0.4550083    -0.0449922
 0.4716137    -0.0449692
 0.4885443    -0.0449336
 0.5058216    -0.0448881
 0.5234673    -0.0448354
 0.5415029    -0.0447782
 0.5599500    -0.0447189
 0.5788302    -0.0446604
 0.5981651    -0.0446051
 0.6179762    -0.0445560
 0.6382827    -0.0445133
 0.6590464    -0.0444571
 0.6801722    -0.0443514
 0.7015622    -0.0441603
 0.7231189    -0.0438479
 0.7447443    -0.0433782
 0.7663409    -0.0427150
 0.7878108    -0.0418222
 0.8090564    -0.0406637
 0.8299799    -0.0392032
 0.8504836    -0.0374045
 0.8704698    -0.0352312
 0.8898407    -0.0326471
 0.9084985    -0.0296155
 0.9263457    -0.0261003
 0.9432844    -0.0220649
 0.9592169    -0.0174730
 0.9740455    -0.0122888
 0.9876724    -0.0064758
 1.0000000     0.0000000
