base-foil-6
 1.0000000     0.0000000
 0.9763271     0.0093820
 0.9530255     0.0179678
 0.9300916     0.0257960
 0.9075220     0.0329055
 0.8853131     0.0393351
 0.8634615     0.0451238
 0.8419637     0.0503106
 0.8208162     0.0549346
 0.8000156     0.0590350
 0.7795583     0.0626512
 0.7594408     0.0658222
 0.7396597     0.0685875
 0.7202115     0.0709863
 0.7010927     0.0730581
 0.6822999     0.0748422
 0.6638294     0.0763779
 0.6456779     0.0777048
 0.6278418     0.0788621
 0.6103177     0.0798894
 0.5931019     0.0808244
 0.5761855     0.0816841
 0.5595546     0.0824656
 0.5431950     0.0831662
 0.5270926     0.0837827
 0.5112331     0.0843122
 0.4956024     0.0847517
 0.4801864     0.0850982
 0.4649708     0.0853487
 0.4499415     0.0855003
 0.4350843     0.0855500
 0.4203851     0.0854948
 0.4058296     0.0853320
 0.3914038     0.0850584
 0.3770933     0.0846713
 0.3628842     0.0841677
 0.3487621     0.0835447
 0.3347129     0.0827995
 0.3207225     0.0819289
 0.3067767     0.0809302
 0.2928680     0.0798022
 0.2790161     0.0785497
 0.2652473     0.0771788
 0.2515878     0.0756959
 0.2380641     0.0741071
 0.2247025     0.0724186
 0.2115293     0.0706366
 0.1985709     0.0687672
 0.1858535     0.0668166
 0.1734036     0.0647911
 0.1612474     0.0626967
 0.1494113     0.0605397
 0.1379216     0.0583262
 0.1268047     0.0560624
 0.1160868     0.0537545
 0.1057944     0.0514087
 0.0959538     0.0490311
 0.0865913     0.0466279
 0.0777331     0.0442053
 0.0694050     0.0417694
 0.0616142     0.0393262
 0.0543496     0.0368809
 0.0475996     0.0344385
 0.0413525     0.0320044
 0.0355965     0.0295837
 0.0303198     0.0271815
 0.0255107     0.0248030
 0.0211574     0.0224535
 0.0172483     0.0201380
 0.0137716     0.0178619
 0.0107155     0.0156303
 0.0080682     0.0134481
 0.0058182     0.0113213
 0.0039535     0.0092534
 0.0024624     0.0072532
 0.0013333     0.0053185
 0.0005544     0.0034675
 0.0001138     0.0016880
 0.0000000     0.0000000
 0.0001138    -0.0016880
 0.0005544    -0.0034675
 0.0013333    -0.0053185
 0.0024624    -0.0072532
 0.0039535    -0.0092534
 0.0058182    -0.0113213
 0.0080682    -0.0134481
 0.0107155    -0.0156303
 0.0137716    -0.0178619
 0.0172483    -0.0201380
 0.0211574    -0.0224535
 0.0255107    -0.0248030
 0.0303198    -0.0271815
 0.0355965    -0.0295837
 0.0413525    -0.0320044
 0.0475996    -0.0344385
 0.0543496    -0.0368809
 0.0616142    -0.0393262
 0.0694050    -0.0417694
 0.0777331    -0.0442053
 0.0865913    -0.0466279
 0.0959538    -0.0490311
 0.1057944    -0.0514087
 0.1160868    -0.0537545
 0.1268047    -0.0560624
 0.1379216    -0.0583262
 0.1494113    -0.0605397
 0.1612474    -0.0626967
 0.1734036    -0.0647911
 0.1858535    -0.0668166
 0.1985709    -0.0687672
 0.2115293    -0.0706366
 0.2247025    -0.0724186
 0.2380641    -0.0741071
 0.2515878    -0.0756959
 0.2652473    -0.0771788
 0.2790161    -0.0785497
 0.2928680    -0.0798022
 0.3067767    -0.0809302
 0.3207225    -0.0819289
 0.3347129    -0.0827995
 0.3487621    -0.0835447
 0.3628842    -0.0841677
 0.3770933    -0.0846713
 0.3914038    -0.0850584
 0.4058296    -0.0853320
 0.4203851    -0.0854948
 0.4350843    -0.0855500
 0.4499415    -0.0855003
 0.4649708    -0.0853487
 0.4801864    -0.0850982
 0.4956024    -0.0847517
 0.5112331    -0.0843122
 0.5270926    -0.0837827
 0.5431950    -0.0831662
 0.5595546    -0.0824656
 0.5761855    -0.0816841
 0.5931019    -0.0808244
 0.6103177    -0.0798894
 0.6278418    -0.0788621
 0.6456779    -0.0777048
 0.6638294    -0.0763779
 0.6822999    -0.0748422
 0.7010927    -0.0730581
 0.7202115    -0.0709863
 0.7396597    -0.0685875
 0.7594408    -0.0658222
 0.7795583    -0.0626512
 0.8000156    -0.0590350
 0.8208162    -0.0549346
 0.8419637    -0.0503106
 0.8634615    -0.0451238
 0.8853131    -0.0393351
 0.9075220    -0.0329055
 0.9300916    -0.0257960
 0.9530255    -0.0179678
 0.9763271    -0.0093820
 1.0000000     0.0000000
